2020-02-13/22:53:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:41		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:41		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:41		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:41		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:41		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:41		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:41		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:41		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:41		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:41		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:42		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:43		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:44		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:45		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:46		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:47		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:48		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:48		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:48		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:48		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:48		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:48		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:48		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:48		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:48		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:48		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:49		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:50		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:51		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/22:53:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
